13.84107554,1.82468345,0
14.24107416,1.82573556,0
14.64106171,1.82889184,0
15.04102711,1.83415222,0
15.44095932,1.84151655,0
15.84084725,1.85098462,0
16.24067984,1.86255618,0
16.64044602,1.87623089,0
17.04013474,1.89200839,0
17.43973493,1.90988824,0
17.83923553,1.92986994,0
18.23862549,1.95195294,0
18.63789376,1.97613663,0
19.03702928,2.00242033,0
19.43602102,2.03080333,0
19.83485792,2.06128483,0
20.23352896,2.093864,0
20.6320231,2.12853993,0
21.03032932,2.16531165,0
21.42843658,2.20417817,0
21.82633388,2.24513839,0
22.2240102,2.28819118,0
22.62145454,2.33333536,0
23.0186559,2.38056968,0
23.41560329,2.42989282,0
23.81228572,2.48130342,0
24.20869221,2.53480006,0
24.6048118,2.59038126,0
25.00063353,2.64804548,0
25.39614643,2.70779113,0
25.79133957,2.76961655,0
26.18620201,2.83352003,0
26.58072282,2.8994998,0
26.97489109,2.96755404,0
27.3686959,3.03768086,0
27.76212636,3.10987832,0
28.15517158,3.18414443,0
28.54782068,3.26047713,0
28.9400628,3.33887431,0
29.33188709,3.41933379,0
29.7232827,3.50185336,0
30.11423879,3.58643072,0
30.50474456,3.67306354,0
30.89478919,3.76174942,0
31.28436189,3.8524859,0
31.67345189,3.94527048,0
32.0620484,4.04010059,0
32.45014068,4.13697359,0
32.837718,4.23588683,0
33.22476961,4.33683754,0
33.61128482,4.43982295,0
33.99725293,4.54484019,0
34.38266325,4.65188637,0
34.76750512,4.76095853,0
35.15176789,4.87205364,0
35.53544092,4.98516863,0
35.91851361,5.10030036,0
36.30097534,5.21744567,0
36.68281554,5.33660129,0
37.06402364,5.45776394,0
37.44458908,5.58093026,0
37.82450135,5.70609684,0
38.20374991,5.83326022,0
38.58232428,5.96241688,0
38.96021399,6.09356325,0
39.33740857,6.2266957,0
39.71389759,6.36181053,0
40.08967063,6.49890402,0
40.46471728,6.63797238,0
40.83902718,6.77901174,0
41.21258996,6.92201821,0
41.58539528,7.06698783,0
41.95743283,7.21391659,0
42.32869231,7.36280043,0
42.69916346,7.51363521,0
43.068836,7.66641678,0
43.43769973,7.8211409,0
43.80574442,7.97780328,0
44.1729599,8.1363996,0
44.539336,8.29692547,0
44.90486258,8.45937644,0
45.26952953,8.62374801,0
45.63332676,8.79003565,0
45.9962442,8.95823474,0
46.3582718,9.12834064,0
46.71939955,9.30034863,0
47.07961745,9.47425395,0
47.43891554,9.6500518,0
47.79728387,9.8277373,0
48.15471253,10.00730555,0
48.51119162,10.18875157,0
48.86671128,10.37207033,0
49.22126168,10.55725678,0
49.57483299,10.74430577,0
49.92741543,10.93321215,0
50.27899926,11.12397067,0
50.62957473,11.31657606,0
50.97913216,11.51102299,0
51.32766185,11.70730608,0
51.67515418,11.9054199,0
52.02159951,12.10535896,0
52.36698827,12.30711774,0
52.7113109,12.51069064,0
53.05455787,12.71607204,0
53.39671968,12.92325624,0
53.73778686,13.13223753,0
54.07774998,13.34301011,0
54.41659962,13.55556815,0
54.75432641,13.76990578,0
55.090921,13.98601705,0
55.42637408,14.20389599,0
55.76067636,14.42353657,0
56.0938186,14.6449327,0
56.42579157,14.86807828,0
56.75658609,15.09296711,0
57.086193,15.31959297,0
