59.76360289,24.80223282,0
62.2634839,24.82662415,0
64.76241305,24.89978886,0
67.25943886,25.02169907,0
69.75361056,25.19230838,0
72.24397847,25.41155183,0
74.72959435,25.67934593,0
77.20951179,25.99558872,0
79.68278653,26.36015979,0
82.14847685,26.77292033,0
84.60564391,27.23371316,0
87.05335212,27.74236285,0
89.4906695,28.29867571,0
91.91666801,28.90243992,0
94.33042393,29.55342561,0
96.7310182,30.25138489,0
99.11753677,30.99605201,0
101.48907094,31.78714343,0
103.84471775,32.62435794,0
106.18358024,33.50737677,0
108.50476788,34.43586368,0
110.80739685,35.40946516,0
113.0905904,36.42781048,0
115.35347918,37.49051192,0
117.59520159,38.59716483,0
119.81490405,39.74734785,0
122.0117414,40.94062303,0
124.18487717,42.17653602,0
126.33348392,43.45461624,0
128.45674354,44.77437704,0
130.55384759,46.13531592,0
132.62399756,47.53691468,0
134.66640524,48.97863964,0
136.68029295,50.45994187,0
138.66489389,51.98025733,0
140.6194524,53.53900716,0
142.54322427,55.13559785,0
144.43547699,56.76942147,0
146.29549008,58.43985593,0
148.12255532,60.14626521,0
149.91597703,61.88799956,0
151.67507236,63.66439581,0
153.39917151,65.47477757,0
155.08761801,67.31845553,0
156.73976897,69.19472769,0
158.35499531,71.10287964,0
159.93268204,73.04218482,0
161.47222841,75.01190484,0
162.97304825,77.0112897,0
164.4345701,79.03957811,0
165.85623746,81.0959978,0
167.23750902,83.17976575,0
168.57785886,85.29008854,0
169.87677662,87.42616266,0
171.13376773,89.58717478,0
172.34835357,91.77230206,0
173.52044406,93.98051488,0
172.45692657,94.53632814,6
173.63391306,96.74193526,6
174.84871753,98.92694101,6
176.10097951,101.09069699,6
177.39032739,103.23256114,6
178.71637857,105.35189789,6
180.07873958,107.44807834,6
181.47700613,109.52048049,6
182.91076331,111.56848936,6
184.37958568,113.59149723,6
185.88303737,115.5889038,6
187.42067225,117.56011637,6
188.99203405,119.50454999,6
190.59665648,121.42162768,6
192.23406338,123.31078056,6
193.90376889,125.17144806,6
195.60527752,127.00307803,6
197.33808438,128.80512697,6
199.10167528,130.57706014,6
200.89552689,132.31835173,6
202.7191069,134.02848504,6
204.5718742,135.7069526,6
206.45327898,137.35325635,6
208.36276297,138.96690777,6
210.29975955,140.54742802,6
212.26369393,142.0943481,6
214.25398334,143.60720898,6
216.27003719,145.08556174,6
218.31125723,146.5289677,6
220.37703776,147.93699852,6
222.46676577,149.30923641,6
224.57982117,150.64527417,6
226.71557693,151.94471533,6
228.87339929,153.20717431,6
231.05264793,154.43227649,6
233.2526762,155.61965833,6
235.47283125,156.76896748,6
237.71245429,157.87986291,6
239.97088073,158.95201497,6
242.2474404,159.9851055,6
244.54145777,160.97882796,6
246.8522521,161.93288746,6
249.17913771,162.8470009,6
251.5214241,163.72089703,6
253.87841624,164.55431652,6
256.24941471,165.34701208,6
258.63371595,166.09874847,6
261.03061244,166.80930263,6
263.43939294,167.4784637,6
265.85934265,168.10603313,6
268.28974349,168.69182469,6
270.72987427,169.23566454,6
273.1790109,169.73739132,6
275.63642663,170.19685614,6
278.10139225,170.61392266,6
280.57317631,170.98846712,6
283.05104534,171.32037838,6
285.53426406,171.60955795,6
288.02209559,171.85592001,6
290.5138017,172.05939147,6
293.00864302,172.21991194,6
295.50587921,172.33743379,6
298.00476926,172.41192214,6
300.50457165,172.4433549,6
303.00454459,172.43172274,6
305.50394624,172.37702911,6
308.00203493,172.27929023,6
310.49806939,172.13853512,6
312.99130893,171.95480553,6
315.48101373,171.728156,6
317.96644499,171.45865377,6
320.44686519,171.14637881,6
322.92153829,170.79142379,6
325.38972995,170.39389404,6
327.85070778,169.95390753,6
330.3037415,169.4715948,6
332.7481032,168.94709899,6
